Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_domain,ldl_path,ldl_filename,ldl_getArg,dld_url,dld_domain,dld_path,dld_filename,dld_getArg,urlLen,domainlength,pathLength,subDirLen,fileNameLen,this.fileExtLen,ArgLen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,executable,isPortEighty,NumberofDotsinURL,ISIpAddressInDomainName,CharacterContinuityRate,LongestVariableValue,URL_DigitCount,host_DigitCount,Directory_DigitCount,File_name_DigitCount,Extension_DigitCount,Query_DigitCount,URL_Letter_Count,host_letter_count,Directory_LetterCount,Filename_LetterCount,Extension_LetterCount,Query_LetterCount,LongestPathTokenLength,Domain_LongestWordLength,Path_LongestWordLength,sub-Directory_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,URLQueries_variable,spcharUrl,delimeter_Domain,delimeter_path,delimeter_Count,NumberRate_URL,NumberRate_Domain,NumberRate_DirectoryName,NumberRate_FileName,NumberRate_Extension,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Domain,SymbolCount_Directoryname,SymbolCount_FileName,SymbolCount_Extension,SymbolCount_Afterpath,Entropy_URL,Entropy_Domain,Entropy_DirectoryName,Entropy_Filename,Entropy_Extension,Entropy_Afterpath,URL_Type_obf_Type
19,3,11,3.3333333,5,2.8,3,16,10,0,0,0,0,0,0,0,0,0,0,80,12,61,61,2,2,42,0.7625,0.525,3.5,0.15,5.0833335,0.6885246,0,-1,3,-1,0.5,11,2,0,0,0,2,2,60,10,6,5,35,16,46,5,7,7,11,0,4,3,0,3,7,0.025,0,0,0.0384615385,0.0434782609,0.0476190476,14,2,1,9,8,7,0.720895047,0.8429809819,0.929896694,0.7642749222,0.7755876652,0.7692278424,Defacement
23,3,12,3.3333333,5,2.8,3,21,13,0,0,0,0,0,0,0,0,0,0,92,12,73,73,2,2,54,0.79347825,0.5869565,4.5,0.13043478,6.0833335,0.739726,0,-1,3,-1,0.5,11,3,0,0,0,3,3,69,10,6,5,44,19,58,5,7,7,11,0,5,3,0,3,9,0.0326086957,0,0,0.046875,0.0517241379,0.0555555556,16,2,1,11,10,9,0.7032010447,0.8429809819,0.929896694,0.7256295666,0.7330396432,0.7234288476,Defacement
22,3,12,3.3333333,5,2.8,3,21,13,0,0,0,0,0,0,0,0,0,0,91,12,72,72,2,2,53,0.7912088,0.5824176,4.4166665,0.13186814,6,0.7361111,0,-1,3,-1,0.5,11,2,0,0,0,2,2,69,10,6,5,44,19,57,5,7,7,11,0,5,3,0,3,9,0.021978022,0,0,0.0317460317,0.0350877193,0.0377358491,16,2,1,11,10,9,0.6992125205,0.8429809819,0.929896694,0.7202150243,0.7271876146,0.7168838592,Defacement
23,3,12,3.3333333,5,2.8,3,21,13,0,0,0,0,0,0,0,0,0,0,92,12,73,73,2,2,54,0.79347825,0.5869565,4.5,0.13043478,6.0833335,0.739726,0,-1,3,-1,0.5,11,3,0,0,0,3,3,69,10,6,5,44,19,58,5,7,7,11,0,5,3,0,3,9,0.0326086957,0,0,0.046875,0.0517241379,0.0555555556,16,2,1,11,10,9,0.7032010447,0.8429809819,0.929896694,0.7256295666,0.7330396432,0.7234288476,Defacement
25,3,12,3.3333333,5,2.8,3,21,13,0,0,0,0,0,0,0,0,0,0,94,12,75,75,2,2,56,0.79787236,0.59574467,4.6666665,0.12765957,6.25,0.74666667,0,-1,3,-1,0.5,11,5,0,0,0,5,5,69,10,6,5,44,19,60,5,7,7,11,0,5,3,0,3,9,0.0531914894,0,0,0.0757575758,0.0833333333,0.0892857143,16,2,1,11,10,9,0.7076448946,0.8429809819,0.929896694,0.730884508,0.7384319694,0.7295660353,Defacement
0,2,10,7,11,4.5,2,14,5,1,0,1,0,0,0,0,0,0,0,77,15,55,55,2,2,2,0.71428573,0.025974026,0.13333334,0.19480519,3.6666667,0.036363635,0,-1,1,-1,0.8,-1,9,0,6,2,1,-1,54,14,0,0,36,-1,42,11,8,8,-1,0,0,5,0,5,-1,0.116883117,0,0.666666667,0.023809524,NaN,-1,6,1,3,0,0,-1,0.725285685,0.884735489,0.674566563,0.745013748,0,-1,benign
0,2,13,6.5,10,3.3076923,2,12,8,0,0,0,0,0,0,0,0,0,0,76,14,55,55,3,2,2,0.7236842,0.02631579,0.14285715,0.18421052,3.9285715,0.036363635,0,-1,2,-1,0.78571427,-1,8,0,8,0,0,-1,52,13,30,3,2,-1,28,10,7,7,-1,0,0,7,0,6,-1,0.105263158,0,0.163265306,0,0,-1,9,1,5,1,0,-1,0.718766112,0.87327371,0.740172506,1,1,-1,benign
33,2,7,5.5,8,3.3333333,2,16,7,0,0,0,0,0,0,0,0,0,0,79,12,59,59,2,2,46,0.7468355,0.5822785,3.8333333,0.15189873,4.9166665,0.779661,0,-1,2,-1,0.75,20,0,0,-1,0,0,0,68,11,-1,7,45,32,50,8,13,13,20,0,2,2,0,2,3,0,0,0,0,0,0,8,1,-1,5,4,3,0.706631839,0.842980982,NaN,0.748210074,0.775387339,0.774152989,benign
0,2,8,4,5,5,2,13,6,0,0,0,0,0,0,0,0,0,0,64,9,48,48,2,2,2,0.75,0.03125,0.22222222,0.140625,5.3333335,0.041666668,0,-1,1,-1,0.6666667,-1,5,0,0,0,5,-1,47,8,12,9,14,-1,22,5,9,9,-1,0,0,5,0,3,-1,0.078125,0,0,0.227272727,NaN,-1,6,1,3,0,0,-1,0.765154142,0.929896694,0.82122713,0.882682002,0,-1,benign
0,2,6,4,6,6,2,12,5,0,0,0,0,0,0,0,0,0,0,59,9,43,43,2,2,2,0.7288136,0.033898305,0.22222222,0.15254237,4.7777777,0.046511628,0,-1,1,-1,0.7777778,-1,6,0,0,0,6,-1,42,8,2,9,19,-1,28,6,12,9,-1,0,0,4,0,3,-1,0.101694915,0,0,0.214285714,NaN,-1,5,1,2,0,0,-1,0.752177381,0.929896694,0.835752348,0.804877386,0,-1,benign
0,2,7,5.5,8,4.571429,2,9,6,1,0,1,1,0,0,0,0,0,0,57,12,38,38,23,4,2,0.6666667,0.03508772,0.16666667,0.21052632,3.1666667,0.05263158,0,-1,2,-1,0.5833333,-1,2,0,0,2,0,-1,44,10,8,18,4,-1,23,6,9,9,-1,0,0,3,1,4,-1,0.035087719,0,0,0.071428571,0,-1,5,1,1,1,0,-1,0.731155274,0.907019018,0.879588002,0.819735571,1,-1,benign
0,2,6,6.5,10,5.1666665,2,11,6,0,0,0,0,0,0,0,0,0,0,57,14,36,36,2,2,2,0.6315789,0.03508772,0.14285715,0.24561404,2.5714285,0.055555556,0,-1,1,-1,0.78571427,-1,5,0,0,5,0,-1,43,13,4,0,22,-1,24,10,12,12,-1,0,0,4,0,2,-1,0.087719298,0,0.416666667,0,NaN,-1,5,1,2,0,0,-1,0.748901388,0.798230986,0.796490491,0.793210891,0,-1,benign
0,2,5,3,4,7.6,2,15,10,0,0,0,0,0,0,0,0,0,0,56,7,42,42,13,2,2,0.75,0.035714287,0.2857143,0.125,6,0.04761905,0,-1,2,-1,0.71428573,-1,1,1,0,0,0,-1,47,5,23,13,2,-1,13,2,13,13,-1,0,0,4,0,1,-1,0.017857143,0.142857143,0,0,0,-1,6,1,2,1,0,-1,0.738344168,1,0.817818497,0.9375,1,-1,benign
0,2,10,7,11,3.3,2,12,6,0,0,0,0,0,0,0,0,0,0,65,15,43,43,2,2,2,0.6615385,0.03076923,0.13333334,0.23076923,2.8666666,0.046511628,0,-1,1,-1,0.8,-1,0,0,-1,0,0,-1,51,14,-1,7,26,-1,32,11,5,5,-1,0,0,3,0,7,-1,0,0,0,0,NaN,-1,4,1,1,0,0,-1,0.73642549,0.89761679,0.939794001,0.768627812,0,-1,benign
0,2,9,3.5,5,5.111111,2,9,4,3,0,3,0,0,1,0,1,0,0,70,8,55,55,2,2,2,0.78571427,0.028571429,0.25,0.114285715,6.875,0.036363635,0,-1,1,-1,0.875,-1,21,4,0,7,10,-1,36,3,7,0,22,-1,37,2,9,7,-1,0,0,4,0,5,-1,0.3,0.5,0.411764706,0.27027027,NaN,-1,5,1,2,0,0,-1,0.774843488,0.916666667,0.816441756,0.825630714,0,-1,benign
0,3,19,4.3333335,8,3.3157895,3,19,10,0,0,0,0,0,0,0,0,0,0,103,15,81,81,67,4,2,0.78640777,0.019417476,0.13333334,0.14563107,5.4,0.024691358,0,-1,3,-1,0.6,-1,12,0,0,12,0,-1,68,13,6,41,4,-1,67,8,8,8,-1,0,0,3,0,16,-1,0.116504854,0,0,0.166666667,0,-1,6,2,1,1,0,-1,0.651281878,0.816480016,0.859793388,0.686107443,1,-1,benign
6,2,9,7,11,4.2,2,11,9,0,0,0,0,0,0,0,0,0,0,66,15,44,44,2,2,17,0.6666667,0.25757575,1.1333333,0.22727273,2.9333334,0.38636363,0,-1,1,-1,0.8,5,13,0,6,6,1,1,40,14,9,0,13,5,18,11,6,6,5,0,2,6,0,0,3,0.196969697,0,0.461538462,0.055555556,NaN,0.058823529,10,1,4,4,0,3,0.755741781,0.850607753,0.696268879,0.920062511,0,0.91365275,benign
10,2,5,7,11,5,2,7,4,0,0,0,0,0,0,0,0,0,0,56,15,34,34,2,2,22,0.60714287,0.39285713,1.4666667,0.26785713,2.2666667,0.64705884,0,-1,1,-1,0.8,9,11,0,-1,-1,-1,1,36,14,-1,-1,-1,9,33,11,9,9,9,0,2,2,0,0,3,0.196428571,0,0,0.333333333,NaN,0.045454545,7,1,-1,4,0,3,0.8158914,0.850607753,NaN,0.84675593,0,0.841910397,benign
0,2,20,2.5,3,4.6,2,30,17,0,0,0,0,0,0,0,0,0,0,126,6,112,112,2,2,2,0.8888889,0.015873017,0.33333334,0.04761905,18.666666,0.017857144,0,-1,1,-1,0.6666667,-1,6,0,-1,6,0,-1,96,5,-1,0,86,-1,103,3,10,10,-1,0,0,3,0,17,-1,0.047619048,0,0.75,0,NaN,-1,4,1,1,0,0,-1,0.648244162,1,0.916666667,0.605086729,0,-1,benign
0,2,15,6.5,10,4.5333333,2,20,11,0,0,0,0,0,0,0,0,0,0,104,14,83,83,2,2,2,0.7980769,0.01923077,0.14285715,0.13461539,5.928571,0.024096385,0,-1,1,-1,0.78571427,-1,8,0,0,1,7,-1,77,13,5,55,0,-1,67,10,10,10,-1,0,0,4,0,11,-1,0.076923077,0,0.013333333,1,NaN,-1,5,1,2,0,0,-1,0.677932476,0.887435914,0.684720748,0.656265789,0,-1,benign
0,2,14,6,9,4.642857,2,21,15,0,0,0,0,0,0,0,0,0,0,98,13,78,78,2,2,2,0.79591835,0.020408163,0.15384616,0.13265306,6,0.025641026,0,-1,1,-1,0.7692308,-1,9,0,0,6,3,-1,72,12,9,0,47,-1,60,9,9,9,-1,0,0,4,0,10,-1,0.091836735,0,0.333333333,0.05,NaN,-1,5,1,2,0,0,-1,0.650234546,0.833699597,0.85671355,0.647211968,0,-1,benign
0,2,11,4.5,6,4.818182,2,15,9,0,0,0,0,0,0,0,0,0,0,80,10,63,63,6,4,2,0.7875,0.025,0.2,0.125,6.3,0.031746034,0,-1,2,-1,0.7,-1,13,0,7,6,0,-1,53,9,36,0,4,-1,16,6,8,8,-1,0,0,8,0,3,-1,0.1625,0,0.134615385,0.545454545,0,-1,10,1,6,1,0,-1,0.705574155,0.819382003,0.700189237,1,1,-1,benign
7,2,8,5,7,4.3333335,2,12,7,0,0,0,0,0,0,0,0,0,0,62,11,44,44,2,2,28,0.7096774,0.4516129,2.5454545,0.17741935,4,0.6363636,0,-1,1,-1,0.72727275,6,7,0,-1,0,7,7,43,10,-1,9,20,0,33,7,9,9,0,0,2,3,0,2,3,0.112903226,0,0,0.212121212,NaN,0.25,8,1,1,4,0,3,0.758274862,0.822490874,0.894885518,0.83179648,0,0.83095183,benign
0,2,8,4,6,4.875,2,10,6,0,0,0,0,0,0,0,0,0,0,62,9,46,46,2,2,2,0.7419355,0.032258064,0.22222222,0.14516129,5.111111,0.04347826,0,-1,1,-1,0.7777778,-1,7,0,-1,0,7,-1,44,8,-1,5,27,-1,39,6,7,7,-1,0,0,3,0,5,-1,0.112903226,0,0,0.179487179,NaN,-1,4,1,1,0,0,-1,0.762635139,0.929896694,0.898226518,0.751520349,0,-1,benign
0,2,14,5.5,8,4.214286,2,17,10,1,1,0,0,0,0,0,0,0,0,91,12,72,72,2,2,2,0.7912088,0.021978023,0.16666667,0.13186814,6,0.027777778,0,-1,1,-1,0.75,-1,10,2,6,2,0,-1,64,9,7,0,44,-1,52,3,12,12,-1,0,0,6,0,8,-1,0.10989011,0.166666667,0.4,0,NaN,-1,7,1,4,0,0,-1,0.704746548,1,0.764404595,0.683309508,0,-1,benign
0,2,9,7,11,4.7777777,2,14,8,1,0,1,0,0,0,0,0,0,0,73,15,51,51,2,2,2,0.69863015,0.02739726,0.13333334,0.20547946,3.4,0.039215688,0,-1,1,-1,0.8,-1,5,0,-1,-1,-1,-1,56,14,-1,-1,-1,-1,50,11,10,6,-1,0,0,2,0,7,-1,0.068493151,0,0,0.1,NaN,-1,3,1,-1,0,0,-1,0.702959449,0.89761679,NaN,0.705897118,0,-1,benign
0,2,16,3.5,4,3.5625,2,20,11,0,0,0,0,0,0,0,0,0,0,88,8,73,73,2,2,2,0.82954544,0.022727273,0.25,0.09090909,9.125,0.02739726,0,-1,1,-1,0.625,-1,7,0,4,2,1,-1,61,7,0,0,50,-1,63,4,6,6,-1,0,0,4,0,12,-1,0.079545455,0,0.666666667,0.015873016,NaN,-1,5,1,2,0,0,-1,0.694630992,0.916666667,0.693126721,0.670940723,0,-1,benign
0,2,6,5.5,8,6.8333335,2,16,11,0,0,0,0,0,0,0,0,0,0,65,12,46,46,2,2,2,0.7076923,0.03076923,0.16666667,0.18461539,3.8333333,0.04347826,0,-1,1,-1,0.75,-1,0,0,-1,0,0,-1,56,11,-1,17,24,-1,26,8,10,10,-1,0,0,3,0,3,-1,0,0,0,0,NaN,-1,4,1,1,0,0,-1,0.700388193,0.907019018,0.838035251,0.764711968,0,-1,benign
0,2,7,3.5,4,4.428571,2,9,7,0,0,0,0,0,0,0,0,0,0,52,8,37,37,16,3,2,0.71153843,0.03846154,0.25,0.15384616,4.625,0.054054055,0,-1,2,-1,0.625,-1,0,0,0,0,0,-1,42,7,13,15,3,-1,16,4,8,8,-1,0,0,5,0,2,-1,0,0,0,0,0,-1,7,1,3,1,0,-1,0.752771392,0.916666667,0.758876923,0.875577667,1,-1,benign
13,2,8,3,4,2.75,2,7,4,0,0,0,0,0,0,0,0,0,0,54,7,40,40,2,2,25,0.7407407,0.46296296,3.5714285,0.12962963,5.714286,0.625,0,-1,2,-1,0.71428573,8,13,0,-1,0,13,13,29,6,-1,9,10,0,28,4,5,5,0,0,2,2,0,3,3,0.240740741,0,0,0.333333333,0.464285714,0.52,8,1,-1,5,4,3,0.79729398,0.898226518,NaN,0.819922904,0.809743605,0.779410564,benign
0,2,8,8,13,3.5,2,11,5,0,0,0,0,0,0,0,0,0,0,59,17,35,35,2,2,2,0.59322035,0.033898305,0.11764706,0.2881356,2.0588236,0.057142857,0,-1,1,-1,0.8235294,-1,0,0,-1,0,0,-1,48,16,-1,5,23,-1,28,13,5,5,-1,0,0,3,0,5,-1,0,0,0,0,NaN,-1,4,1,1,0,0,-1,0.71126492,0.78765934,0.898226518,0.798527346,0,-1,benign
0,2,7,5.5,8,3.7142856,2,8,5,0,0,0,0,0,0,0,0,0,0,52,12,33,33,2,2,2,0.63461536,0.03846154,0.16666667,0.23076923,2.75,0.060606062,0,-1,1,-1,0.75,-1,0,0,-1,0,0,-1,41,11,-1,7,19,-1,23,8,7,7,-1,0,0,3,0,4,-1,0,0,0,0,NaN,-1,4,1,1,0,0,-1,0.714248682,0.907019018,0.859793388,0.762068152,0,-1,benign
0,2,9,6.5,10,4.2222223,2,15,13,0,0,0,0,0,0,0,0,0,0,69,14,47,47,2,2,2,0.68115944,0.028985508,0.14285715,0.20289855,3.357143,0.04255319,0,-1,1,-1,0.5,-1,2,0,0,0,2,-1,53,12,5,11,20,-1,26,6,8,6,-1,0,0,4,1,5,-1,0.028985507,0,0,0.076923077,NaN,-1,5,1,2,0,0,-1,0.682345614,0.821590144,0.84370662,0.508727631,0,-1,benign
0,2,7,6,9,4,2,6,5,0,0,0,0,0,0,0,0,0,0,55,13,35,35,2,2,2,0.6363636,0.036363635,0.15384616,0.23636363,2.6923077,0.057142857,0,-1,1,-1,0.7692308,-1,7,0,2,0,5,-1,37,12,13,8,0,-1,15,9,8,8,-1,0,0,5,0,2,-1,0.127272727,0,0.068965517,1,NaN,-1,6,1,3,0,0,-1,0.774225965,0.875274698,0.795893017,1,0,-1,benign
0,2,19,7,11,3.5263157,2,24,13,1,1,0,0,0,0,0,0,0,0,107,15,85,85,79,4,2,0.7943925,0.018691588,0.13333334,0.14018692,5.6666665,0.023529412,0,-1,2,-1,0.8,-1,3,3,-1,0,0,-1,82,11,-1,63,4,-1,79,3,5,5,-1,0,0,2,0,17,-1,0.028037383,0.2,0,0,0,-1,4,1,-1,1,0,-1,0.586462627,0.79523358,NaN,0.578927288,1,-1,benign
0,2,7,5.5,8,4.428571,2,7,3,0,0,0,0,0,0,0,0,0,0,56,12,37,37,6,2,2,0.66071427,0.035714287,0.16666667,0.21428572,3.0833333,0.054054055,0,-1,2,-1,0.75,-1,8,0,8,0,0,-1,38,11,15,6,2,-1,21,8,7,7,-1,0,0,4,0,3,-1,0.142857143,0,0.285714286,0,0,-1,6,1,2,1,0,-1,0.770214246,0.814038036,0.860668201,0.929896694,1,-1,benign
11,2,6,5.5,8,3.3333333,2,5,2,0,0,0,0,0,0,0,0,0,0,52,12,32,32,2,2,19,0.61538464,0.3653846,1.5833334,0.23076923,2.6666667,0.59375,0,-1,2,-1,0.75,7,4,0,-1,0,4,4,38,11,-1,7,15,7,23,8,7,7,7,0,2,2,0,1,3,0.076923077,0,0,0.129032258,0.173913043,0.210526316,8,1,-1,5,4,3,0.770466088,0.842980982,NaN,0.882797305,0.92310792,0.950440229,benign
0,3,5,2.6666667,3,7.4,3,14,8,0,0,0,0,0,0,0,0,0,0,59,10,41,41,2,2,2,0.69491524,0.033898305,0.2,0.16949153,4.1,0.048780486,0,-1,2,-1,0.4,-1,0,0,0,0,0,-1,50,8,10,13,14,-1,15,3,13,13,-1,0,0,4,0,1,-1,0,0,0,0,NaN,-1,6,2,2,0,0,-1,0.71331935,0.796657624,0.742169989,0.803598715,0,-1,benign
0,2,12,5.5,9,4.0833335,2,19,9,0,0,0,0,0,0,0,0,0,0,79,12,60,60,47,4,2,0.75949365,0.025316456,0.16666667,0.15189873,5,0.033333335,0,-1,2,-1,0.8333333,-1,4,0,0,4,0,-1,60,11,6,35,4,-1,47,9,6,6,-1,0,0,3,0,9,-1,0.050632911,0,0,0.076923077,0,-1,5,1,1,1,0,-1,0.693599225,0.953509509,0.75,0.712844637,1,-1,benign
0,2,11,5,7,4,2,14,4,0,0,0,0,0,0,0,0,0,0,73,11,55,55,2,2,2,0.75342464,0.02739726,0.18181819,0.15068494,5,0.036363635,0,-1,1,-1,0.72727275,-1,8,0,6,2,0,-1,50,10,0,0,36,-1,42,7,10,10,-1,0,0,5,0,6,-1,0.109589041,0,0.666666667,0,NaN,-1,6,1,3,0,0,-1,0.714125325,0.947442759,0.674566563,0.708950355,0,-1,benign
0,2,12,3,4,4.0833335,2,18,9,0,0,0,0,0,0,0,0,0,0,74,7,60,60,2,2,2,0.8108108,0.027027028,0.2857143,0.0945946,8.571428,0.033333335,0,-1,1,-1,0.71428573,-1,7,0,0,7,0,-1,52,6,5,0,37,-1,45,4,6,6,-1,0,0,4,0,8,-1,0.094594595,0,0.466666667,0,NaN,-1,5,1,2,0,0,-1,0.726027336,1,0.803598715,0.71924442,0,-1,benign
0,2,9,5.5,9,3.8888888,2,12,6,0,0,0,0,0,0,0,0,0,0,62,12,43,43,37,4,2,0.6935484,0.032258064,0.16666667,0.19354838,3.5833333,0.046511628,0,-1,2,-1,0.8333333,-1,5,0,-1,5,0,-1,45,11,-1,26,4,-1,37,9,8,8,-1,0,0,2,0,7,-1,0.080645161,0,-1,-1,-1,-1,4,1,-1,-1,-1,-1,0.762302077,0.860528527,-1,-1,-1,-1,benign
0,2,9,6,8,3.8888888,2,15,5,1,1,0,0,0,0,0,0,0,0,64,13,44,44,2,2,2,0.6875,0.03125,0.15384616,0.203125,3.3846154,0.045454547,0,-1,1,-1,0.6923077,-1,2,2,-1,-1,-1,-1,49,10,-1,-1,-1,-1,42,4,8,5,-1,0,0,2,0,7,-1,0.03125,0.153846154,0,0,NaN,-1,3,1,-1,0,0,-1,0.70431823,0.875274698,NaN,0.706899848,0,-1,benign
35,2,17,5,7,5.7,2,43,28,0,0,0,0,0,0,0,0,0,0,157,11,139,139,2,2,72,0.88535035,0.45859873,6.5454545,0.070063695,12.636364,0.5179856,0,-1,1,-1,0.72727275,13,10,0,-1,-1,-1,0,125,10,-1,-1,-1,35,138,7,13,13,13,0,3,2,0,11,5,0.063694268,0,-1,-1,-1,0,9,1,-1,-1,-1,5,0.645375766,0.875048115,-1,-1,-1,0.667095784,benign
9,2,15,4,5,4.5454545,2,19,8,0,0,0,0,0,0,0,0,0,0,100,9,83,83,2,2,22,0.83,0.22,2.4444444,0.09,9.222222,0.26506025,0,-1,1,-1,0.7777778,6,17,3,0,8,6,6,64,5,5,0,49,3,67,3,7,7,3,0,2,4,0,8,3,0.17,0.333333333,0.5,0.089552239,NaN,0.272727273,9,1,2,4,0,3,0.716628256,0.929896694,0.800704883,0.718229274,0,0.918456791,benign
21,2,19,3,4,5.6666665,2,12,10,0,0,0,0,0,0,0,0,0,0,110,7,96,96,2,2,75,0.8727273,0.6818182,10.714286,0.06363636,13.714286,0.78125,0,-1,1,-1,0.71428573,6,15,0,0,0,15,15,66,6,4,13,39,6,76,4,13,13,6,0,8,4,0,6,15,0.136363636,0,0,0.197368421,NaN,0.2,20,1,2,16,0,15,0.664689299,0.796453036,0.774293156,0.640335118,0,0.634421492,benign
0,2,12,4,6,4.0833335,2,10,8,1,1,0,0,0,0,0,0,0,0,76,9,60,60,50,3,2,0.7894737,0.02631579,0.22222222,0.118421055,6.6666665,0.033333335,0,-1,2,-1,0.7777778,-1,18,2,0,16,0,-1,43,6,4,26,3,-1,50,2,5,5,-1,0,0,3,0,9,-1,0.236842105,0.222222222,0,0.296296296,0,-1,5,1,1,1,0,-1,0.736381486,0.929896694,0.871049064,0.733788097,1,-1,benign
0,3,7,2.6666667,3,4.857143,3,14,7,0,0,0,0,0,0,0,0,0,0,57,10,40,40,2,2,2,0.7017544,0.03508772,0.2,0.1754386,4,0.05,0,-1,2,-1,0.4,-1,2,0,0,0,2,-1,44,8,14,12,6,-1,13,3,9,9,-1,0,0,5,0,2,-1,0.035087719,0,0,0.222222222,NaN,-1,7,2,3,0,0,-1,0.739819344,0.819382003,0.76067934,0.929896694,0,-1,benign
0,3,6,2.6666667,3,8.166667,3,21,11,0,0,0,0,0,0,0,0,0,0,72,10,54,54,2,2,2,0.75,0.027777778,0.2,0.1388889,5.4,0.037037037,0,-1,2,-1,0.4,-1,0,0,0,0,0,-1,62,8,10,13,26,-1,28,3,13,13,-1,0,0,4,0,2,-1,0,0,0,0,NaN,-1,6,2,2,0,0,-1,0.697412943,0.796657624,0.742169989,0.804135476,0,-1,benign
0,2,8,5,7,4.5,2,15,11,1,1,0,0,0,0,0,0,0,0,61,11,43,43,2,2,2,0.704918,0.032786883,0.18181819,0.18032786,3.909091,0.046511628,0,-1,1,-1,0.6363636,-1,1,1,0,0,0,-1,49,9,8,11,17,-1,20,3,8,8,-1,0,0,4,0,4,-1,0.016393443,0.090909091,0,0,NaN,-1,5,1,2,0,0,-1,0.708774092,1,0.739341468,0.797430977,0,-1,benign
0,2,13,5,7,4.6923075,2,19,12,0,0,0,0,0,0,0,0,0,0,92,11,74,74,2,2,2,0.8043478,0.02173913,0.18181819,0.11956522,6.7272725,0.027027028,0,-1,1,-1,0.72727275,-1,10,0,-1,10,0,-1,65,10,-1,45,6,-1,65,7,6,6,-1,0,0,3,0,10,-1,0.108695652,0,-1,-1,-1,-1,4,1,-1,-1,-1,-1,0.705178977,0.875048115,-1,-1,-1,-1,benign
0,2,6,6,9,4.5,2,9,5,0,0,0,0,0,0,0,0,0,0,53,13,33,33,2,2,2,0.6226415,0.03773585,0.15384616,0.24528302,2.5384614,0.060606062,0,-1,1,-1,0.7692308,-1,5,0,0,0,5,-1,38,12,2,20,0,-1,22,9,8,8,-1,0,0,4,0,2,-1,0.094339623,0,0,1,NaN,-1,5,1,2,0,0,-1,0.758133032,0.875274698,0.773181412,0.827729377,0,-1,benign
0,2,10,4,5,3.5,2,10,4,0,0,0,0,0,0,0,0,0,0,60,9,44,44,17,4,2,0.73333335,0.033333335,0.22222222,0.15,4.888889,0.045454547,0,-1,2,-1,0.6666667,-1,6,0,6,0,0,-1,41,8,11,14,4,-1,17,5,7,7,-1,0,0,6,0,4,-1,0.1,0,0.272727273,0,0,-1,8,1,4,1,0,-1,0.768121631,0.929896694,0.820506676,0.849604891,1,-1,benign
14,2,8,3,4,2.25,2,5,2,0,0,0,0,0,0,0,0,0,0,53,7,39,39,2,2,26,0.7358491,0.49056605,3.7142856,0.13207547,5.571429,0.6666667,0,-1,2,-1,0.71428573,8,14,0,-1,0,14,14,27,6,-1,7,10,0,29,4,4,4,0,0,2,2,0,3,3,0.264150943,0,0,0.368421053,0.482758621,0.538461538,8,1,-1,5,4,3,0.839814134,0.898226518,NaN,0.872080956,0.866874683,0.846537373,benign
0,2,8,5.5,8,5.25,2,11,6,0,0,0,0,0,0,0,0,0,0,68,12,49,49,2,2,2,0.7205882,0.029411765,0.16666667,0.1764706,4.0833335,0.040816326,0,-1,1,-1,0.75,-1,7,0,0,0,7,-1,50,11,28,7,0,-1,22,8,9,9,-1,0,0,5,0,3,-1,0.102941176,0,0,1,NaN,-1,6,1,3,0,0,-1,0.709919234,0.860528527,0.696786279,0.694679554,0,-1,benign
0,2,10,4.5,6,5.3,2,18,11,0,0,0,0,0,0,0,0,0,0,79,10,62,62,2,2,2,0.7848101,0.025316456,0.2,0.12658228,6.2,0.032258064,0,-1,1,-1,0.7,-1,8,0,-1,0,8,-1,58,9,-1,5,40,-1,55,6,9,9,-1,0,0,3,0,7,-1,0.101265823,0,0,0.145454545,NaN,-1,4,1,1,0,0,-1,0.719748479,0.856863624,0.898226518,0.742462864,0,-1,benign
0,3,7,2.6666667,3,7.428571,3,22,13,0,0,0,0,0,0,0,0,0,0,76,10,58,58,2,2,2,0.7631579,0.02631579,0.2,0.13157895,5.8,0.03448276,0,-1,2,-1,0.4,-1,0,0,0,0,0,-1,65,8,10,8,34,-1,37,3,10,10,-1,0,0,4,0,3,-1,0,0,0,0,NaN,-1,6,2,2,0,0,-1,0.697712276,0.796657624,0.831851698,0.731390412,0,-1,benign
0,3,17,4.3333335,8,3.7058823,3,21,14,0,0,0,0,0,0,0,0,0,0,101,15,79,79,63,4,2,0.7821782,0.01980198,0.13333334,0.14851485,5.266667,0.025316456,0,-1,3,-1,0.6,-1,6,0,0,6,0,-1,74,13,8,45,4,-1,63,8,7,7,-1,0,0,3,0,14,-1,0.059405941,0,0,0.088235294,0,-1,6,2,1,1,0,-1,0.656903837,0.816480016,0.894885518,0.66589055,1,-1,benign
